GO_id,GO_name,is_synGO,num_genes,average_correlation,prop_best,gene_set
GO:0060292,long-term synaptic depression,TRUE,24,0.4931318339649408,0.6666666666666666,"Ager,Arc,Arf1,Bcl2l1,Cbln1,Cd38,Drd1,Drd5,Fmr1,Mapt,Pick1,Pirb,Pten,Srf,Stau2,Abhd6,Grm2,Grid2ip,Slc24a1,Ppp1r9a,Iqsec2,Prrt1,Vps13a,Dgki"
GO:0060295,regulation of cilium movement involved in cell motility,FALSE,31,0.3240543383198077,0.22580645161290322,"Adam7,Ccr6,Defb1,Kif9,Rgn,Tacr2,Tacr3,Bbs1,Tex101,Mkks,Clxn,Bbs2,Cfap206,Cfap45,Iqcf1,Rnase10,Eppin,Spinkl,Tac4,Bbs4,Wfdc6a,Irgc,Tppp2,Catsper1,Gas2l2,Ttll6,Or4m1,Rnase9,Defb37,Prdm14,Wfdc6b"
GO:0060306,regulation of membrane repolarization,FALSE,29,0.4831789733883263,0.5862068965517241,"Cacna1d,Cacnb3,Casq2,Cav1,Cav3,Gja5,Kcna5,Kcne1,Kcnh2,Kcnj2,Kcnq1,Scn1b,Scn5a,Wdr1,Ywhae,Kcne3,Kcne4,Kcne5,Nedd4l,Akap9,Flna,Kcnh6,Zmpste24,Nppa,Kcne2,Adcy10,Scn4b,Akap7,Rnf207"
GO:0060307,regulation of ventricular cardiac muscle cell membrane repolarization,FALSE,17,0.4718239582139813,0.4117647058823529,"Cav3,Gja5,Kcne1,Kcnh2,Kcnq1,Scn1b,Scn5a,Wdr1,Kcne3,Kcne4,Kcne5,Akap9,Kcnh6,Zmpste24,Kcne2,Scn4b,Rnf207"
GO:0060317,cardiac epithelial to mesenchymal transition,FALSE,26,0.4067675485177858,0.6923076923076923,"Adam15,Bmp2,Efna1,Emp2,Eng,Fgf8,Has2,Hey1,Hey2,Jag1,Msx1,Msx2,Nog,Notch1,Snai2,Snai1,Tbx3,Tgfb2,Tgfbr2,Twist1,Wnt2,Spry1,Heyl,Tmem100,Rtn4,Wnt16"
GO:0060323,head morphogenesis,FALSE,41,0.4880512216460965,0.5609756097560976,"Col1a1,Crebbp,Twist2,Dkk1,Dlx5,Cdk2ap1,Ihh,Lrp6,Mmp2,Msx1,Nog,Pax9,Ptpn11,Rras,Scx,Sgpl1,Ski,Stra6,Tbx1,Tfap2a,Tgfb1,Tgfb2,Tgfb3,Wnt3,Schip1,Asph,Atp6ap2,Nipbl,Arid5b,Specc1l,Ankrd11,Crispld2,Plekha1,Prickle1,Braf,Csrnp1,Rab3gap1,Flvcr1,Ep300,Zfp950,Vps13b"
GO:0060324,face development,FALSE,55,0.4878809618126397,0.5818181818181818,"Col1a1,Crebbp,Twist2,Dkk1,Dlx5,Cdk2ap1,Ednra,Hoxb3,Itga4,Lrp6,Mmp2,Msx1,Nog,Pax9,Ptpn11,Aldh1a2,Rara,Rarg,Rras,Scx,Sgpl1,Ski,Sox3,Srf,Stra6,Tbx1,Tfap2a,Tgfb1,Tgfb2,Tgfb3,Wnt5a,Zfand5,Zic3,Map2k2,Mapk1,Mapk3,Schip1,Aldh1a3,Mkks,Asph,Nipbl,Arid5b,Specc1l,Ankrd11,Crispld2,Plekha1,Bbs4,Prickle1,Braf,Raf1,Csrnp1,Rab3gap1,Grhl2,Ep300,Zfp950"
GO:0060325,face morphogenesis,FALSE,35,0.4948633329879544,0.6,"Col1a1,Crebbp,Twist2,Dkk1,Dlx5,Cdk2ap1,Lrp6,Mmp2,Msx1,Nog,Pax9,Ptpn11,Rras,Scx,Sgpl1,Ski,Stra6,Tbx1,Tfap2a,Tgfb1,Tgfb2,Tgfb3,Schip1,Asph,Nipbl,Arid5b,Specc1l,Ankrd11,Crispld2,Plekha1,Prickle1,Csrnp1,Rab3gap1,Ep300,Zfp950"
GO:0060333,type II interferon-mediated signaling pathway,FALSE,17,0.34943727836187644,0.47058823529411764,"Arg1,Hpx,Irgm1,Ifng,Ifngr1,Igtp,Irf1,Jak1,Stat1,Otop1,Trp53,Txk,Irgm2,Tyk2,Parp9,Nlrc5,Parp14"
GO:0060337,type I interferon-mediated signaling pathway,FALSE,77,0.32512190269299496,0.2597402597402597,"Fadd,Ifna2,Ifna4,Ifna5,Ifna6,Ifna7,Ifna9,Ifnab,Ifnar1,Ifnar2,Ifnb1,Irak1,Jak1,Mmp12,Myd88,Cnot7,Sin3a,Stat1,Stat2,Trex1,Wnt5a,Oas1g,Oasl2,Usp18,Eif4e2,Ube2k,Irf7,Irf3,Usp27x,Tyk2,Samhd1,Mettl3,Ikbke,Zbp1,Ifitm3,Smim30,Mul1,Ifitm1,Cactin,Ifih1,Sting1,Ifitm7,Dcst1,Ifitm2,Trim6,Oas1d,Oas1c,Rnf185,Hdac4,Trim41,Ifitm6,Ythdf2,Ttll12,Gigyf2,Mavs,Ythdf3,Ifna13,Ifna16,Ifne,Oasl1,Oas1e,Ifna12,Oas1f,Rbm47,Oas3,Oas2,Oas1h,Oas1a,Ifnz,Trim65,Trim56,Ifnk,Nlrc5,Gm13271,Gm13283,Gm13272,Isg15"
GO:0060338,regulation of type I interferon-mediated signaling pathway,FALSE,41,0.344729283140664,0.24390243902439024,"Fadd,Mmp12,Cnot7,Stat2,Trex1,Wnt5a,Oas1g,Usp18,Eif4e2,Ube2k,Irf7,Irf3,Usp27x,Samhd1,Mettl3,Ikbke,Zbp1,Smim30,Mul1,Cactin,Sting1,Dcst1,Trim6,Oas1d,Oas1c,Rnf185,Trim41,Ythdf2,Ttll12,Gigyf2,Mavs,Ythdf3,Oas1e,Oas1f,Rbm47,Oas3,Oas1h,Oas1a,Trim56,Nlrc5,Isg15"
GO:0060339,negative regulation of type I interferon-mediated signaling pathway,FALSE,27,0.34569332671401465,0.2222222222222222,"Mmp12,Cnot7,Stat2,Trex1,Oas1g,Usp18,Eif4e2,Samhd1,Mettl3,Smim30,Mul1,Cactin,Dcst1,Oas1d,Oas1c,Ythdf2,Ttll12,Gigyf2,Mavs,Ythdf3,Oas1e,Oas1f,Oas3,Oas1h,Oas1a,Nlrc5,Isg15"
GO:0060340,positive regulation of type I interferon-mediated signaling pathway,FALSE,17,0.34533280252692405,0.29411764705882354,"Fadd,Mmp12,Wnt5a,Ube2k,Irf7,Irf3,Usp27x,Ikbke,Zbp1,Sting1,Trim6,Rnf185,Trim41,Mavs,Rbm47,Trim56,Nlrc5"
GO:0060343,trabecula formation,FALSE,24,0.3935521267173412,0.5,"Adamts1,Bmp10,Cav3,Chad,Col1a1,Cyp27b1,Fkbp1a,Hey2,Mmp2,Msx2,Nkx2-5,Enpp1,Sfrp1,Smarca4,Srf,Tek,Thbs3,Vdr,Vegfa,Wnt10b,Grem1,Slc40a1,Ovol2,Adgrg6"
GO:0060349,bone morphogenesis,FALSE,98,0.43449913989394656,0.6020408163265306,"Acp5,Actn3,Alpl,Atf2,Axin2,Bmp4,Bmpr2,Serpinh1,Cbs,Cdx1,Cer1,Col10a1,Col13a1,Col2a1,Col3a1,Col9a1,Col1a1,Comp,Dlx5,Ext1,Fgf18,Fgf4,Fgfr2,Fosl2,Galnt3,Has2,Hoxa11,Hoxd11,Hspg2,Ihh,Inppl1,Lrp5,Lrp6,Ltbp3,Ltf,Matn1,Foxc1,Mmp13,Mmp14,Mmp16,Msx1,Msx2,Nab1,Nab2,Neurog1,Nfix,Nppc,Pax1,Enpp1,Pthlh,Rab23,Rara,Rarg,Dhrs3,Scx,Glg1,Sfrp4,Shox2,Ski,Sox9,Stc1,T,Tfap2a,Tgfb1,Tgfbr2,Thbs1,Thbs3,Twist1,Pappa2,Scube2,Cst5,Carm1,Trpv4,Sp5,Tmem107,Ift80,Poc1a,Sik3,Foxn3,Insig2,Ifitm5,Osr2,Trip11,Tifab,Atg9b,Npr2,Zmpste24,Tmem119,Cyp26b1,Phospho1,Atg9a,Megf8,Chsy1,Frem1,Col27a1,Ripply2,Ripply1,Dspp"
GO:0060350,endochondral bone morphogenesis,FALSE,59,0.4536121680454265,0.6610169491525424,"Alpl,Atf2,Axin2,Bmp4,Bmpr2,Serpinh1,Cbs,Cer1,Col10a1,Col13a1,Col2a1,Col3a1,Col9a1,Col1a1,Comp,Dlx5,Ext1,Fgf18,Fosl2,Galnt3,Hoxa11,Hoxd11,Hspg2,Ihh,Inppl1,Matn1,Foxc1,Mmp13,Mmp14,Mmp16,Nab1,Nab2,Nfix,Nppc,Enpp1,Pthlh,Rara,Rarg,Scx,Shox2,Sox9,Stc1,Tgfbr2,Thbs1,Thbs3,Scube2,Cst5,Carm1,Trpv4,Ift80,Poc1a,Sik3,Trip11,Npr2,Zmpste24,Tmem119,Phospho1,Col27a1,Dspp"
GO:0060351,cartilage development involved in endochondral bone morphogenesis,FALSE,38,0.4424537491049412,0.631578947368421,"Atf2,Axin2,Serpinh1,Cbs,Cer1,Col2a1,Col9a1,Col1a1,Comp,Ext1,Fosl2,Hoxa11,Hoxd11,Hspg2,Ihh,Matn1,Mmp13,Nppc,Rara,Rarg,Shox2,Sox9,Stc1,Tgfbr2,Thbs1,Thbs3,Scube2,Cst5,Carm1,Trpv4,Ift80,Poc1a,Sik3,Trip11,Npr2,Zmpste24,Col27a1,Dspp"
GO:0060382,regulation of DNA strand elongation,FALSE,17,0.3651345245806499,0.17647058823529413,"Ruvbl2,Yy1,Mcrs1,Actr8,Actl6a,Ruvbl1,Ino80,Tfpt,Ino80b,Pot1b,Nucks1,Pot1a,Actr5,Ino80c,Ino80d,Ino80e,Nfrkb"
GO:0060384,innervation,FALSE,15,0.5069049368725902,0.8,"Edn1,Ednra,Isl1,Itga4,Ntrk1,Pou4f1,Ret,Vcam1,Ntf5,Ark2c,Npr2,Slitrk6,Lrit3,Fbxo45,Unc13a"
GO:0060390,regulation of SMAD protein signal transduction,FALSE,48,0.36679641673057917,0.6041666666666666,"Acvrl1,Amh,Bmp10,Bmp2,Bmp4,Bmp5,Bmp7,Gdf2,Bmpr1a,Bmpr2,Csnk2b,Dab2,Dkk1,Eng,Gdf11,Gdf5,Hfe,Lgals9,Smad6,Fam89b,Nodal,Nog,Ccn3,Sh2b1,Ski,Sptbn1,Tgfb1,Tgfb2,Tgfb3,Tgfbr2,Tob1,Xbp1,Gdf15,Grem1,Pin1,Ldlrad4,Tbx20,Twsg1,Ucma,Atoh8,Veph1,Emilin1,Ovol2,Cilp,Gdf7,Pin1rt1,Gdf6,Eid2"
GO:0060391,positive regulation of SMAD protein signal transduction,FALSE,27,0.38296807276456074,0.7407407407407407,"Acvrl1,Amh,Bmp10,Bmp2,Bmp4,Bmp5,Bmp7,Gdf2,Bmpr1a,Bmpr2,Csnk2b,Dab2,Eng,Gdf11,Gdf5,Hfe,Lgals9,Nodal,Sh2b1,Tgfb1,Tgfb2,Tgfb3,Tgfbr2,Twsg1,Atoh8,Gdf7,Gdf6"
GO:0060392,negative regulation of SMAD protein signal transduction,FALSE,19,0.3374486890492944,0.42105263157894735,"Dkk1,Smad6,Fam89b,Nog,Ccn3,Ski,Xbp1,Gdf15,Grem1,Pin1,Ldlrad4,Tbx20,Ucma,Veph1,Emilin1,Ovol2,Cilp,Pin1rt1,Eid2"
GO:0060395,SMAD protein signal transduction,FALSE,58,0.4078686101454411,0.6379310344827587,"Acvrl1,Amh,Bmp10,Bmp2,Bmp4,Bmp5,Bmp7,Gdf2,Bmpr1a,Bmpr2,Cited1,Csnk2b,Dab2,Dkk1,Eng,Gdf11,Gdf5,Hfe,Hipk2,Lgals9,Smad5,Smad6,Fam89b,Nodal,Nog,Ccn3,Pml,Sh2b1,Ski,Sptbn1,Tgfb1,Tgfb2,Tgfb3,Tgfbr2,Tob1,Xbp1,Gdf15,Grem1,Pin1,Mapk8,Ror2,Ldlrad4,Smad9,Becn1,Tbx20,Twsg1,Map1lc3a,Ucma,Atoh8,Veph1,Wwtr1,Emilin1,Ovol2,Cilp,Gdf7,Pin1rt1,Gdf6,Eid2"
GO:0060396,growth hormone receptor signaling pathway,FALSE,15,0.41946369485769475,0.4666666666666667,"Ptk2,Gh,Jak1,Jak3,Pik3r1,Pxn,Stat5a,Stat6,Gdf15,Tyk2,Adrm1,Leprotl1,Mbd5,A1bg,Leprot"
GO:0060402,calcium ion transport into cytosol,FALSE,18,0.36494389565313695,0.3888888888888889,"Bak1,Bax,Bmp4,Cacnb3,Cav1,Cd4,Epo,Grin1,Lhcgr,P2rx7,Pml,Asph,Oga,Gimap3,Tmbim6,Trpv5,Ffar1,Gimap5"
GO:0060411,cardiac septum morphogenesis,FALSE,54,0.38425286140289355,0.46296296296296297,"Bmp4,Bmp5,Bmp7,Bmpr1a,Bmpr2,Cfc1,Dvl3,Eng,Fgf8,Fgfr2,Fzd1,Gata4,Gata6,Gja5,Lrp2,Hand1,Hes1,Hey1,Hey2,Ccn1,Isl1,Jag1,Lrp6,Smad6,Msx2,Nfatc1,Nkx2-5,Nog,Nos3,Notch1,Notch2,Pitx2,Dhrs3,Sox4,Tbx1,Tbx2,Tbx3,Tbx5,Tgfb2,Tgfbr2,Trp53,Wnt11,Zfpm1,Aplnr,Heyl,Tbx20,Fzd2,Sav1,Vangl2,Nsd2,Fgfrl1,Rbm15,Smo,Mks1"
GO:0060412,ventricular septum morphogenesis,FALSE,30,0.42799986076611013,0.5333333333333333,"Bmp4,Bmpr1a,Bmpr2,Fgfr2,Fzd1,Gja5,Hes1,Hey1,Hey2,Lrp6,Nfatc1,Nkx2-5,Nog,Nos3,Notch1,Pitx2,Sox4,Tbx3,Tgfb2,Tgfbr2,Wnt11,Zfpm1,Aplnr,Heyl,Fzd2,Sav1,Vangl2,Nsd2,Fgfrl1,Rbm15"
GO:0060413,atrial septum morphogenesis,FALSE,16,0.4245348397955496,0.5625,"Bmpr2,Cfc1,Gata4,Gja5,Hey2,Ccn1,Isl1,Nkx2-5,Notch2,Sox4,Tbx5,Tgfb2,Zfpm1,Tbx20,Nsd2,Smo"
GO:0060415,muscle tissue morphogenesis,FALSE,63,0.3815600480412414,0.5555555555555556,"Actc1,Bmp10,Bmp2,Bmpr1a,Col3a1,Ednra,Eng,Epo,Epor,Foxh1,Fgfr2,Fkbp1a,Foxc2,Fzd1,Lrp2,Hand1,Hey1,Hey2,Isl1,Klk1b1,Lrp6,Foxc1,Mybpc3,Myf5,Myf6,Myh6,Myl3,Myl2,Nkx2-5,Nog,Notch1,Pax7,Pitx2,Pou4f1,Rxra,Shox2,Tbx1,Tcap,Tgfb1,Tgfb2,Tnnc1,Tnni1,Tnni3,Tnnt2,Ttn,Wnt2,Zfpm1,Naglu,Sirt6,Dll4,Tbx20,Fzd2,Efemp2,Ube4b,Ptcd2,Vangl2,Mylk,Ankrd1,Dsp,Myh7,Mylk2,Ccm2l,Xirp2"
GO:0060416,response to growth hormone,FALSE,26,0.41623772248797575,0.5,"Akt1,Ass1,Cacybp,F7,Ptk2,Gh,Hmgcs2,Irf1,Jak1,Jak3,Phex,Pik3r1,Pxn,Star,Stat5a,Stat6,Gdf15,Tyk2,Shoc2,Adrm1,Leprotl1,Mbd5,A1bg,Ghsr,Cps1,Leprot"
GO:0060419,heart growth,FALSE,83,0.40502673386802135,0.43373493975903615,"Parp2,Agtr2,Ahr,Ang2,Slc25a4,Apc,Bmp10,Bmpr1a,Cav3,Cdk1,Col14a1,Dyrk1a,Edn1,Fes,Fgf2,Fgfr2,Foxc2,G6pd2,G6pdx,Gata4,Gata6,Gli1,Hey2,Jarid2,Mesp1,Foxc1,Myh6,Nkx2-5,Nog,Notch1,Pak1,Pim1,Ppara,Prkar1a,Mapk11,Pten,Rgs2,Rxra,Rxrb,Ski,Tbx1,Tbx2,Tbx5,Tgfb2,Tgfbr2,Trp73,Ttn,Ccn4,Wnt2,Wt1,Yap1,Yy1,Pin1,Map2k4,Mapk1,Mapk14,Sirt6,Ddx39b,Gsk3b,Tbx20,Sav1,Hamp2,Dusp6,Ctdp1,Dipk2a,Pi16,Arid2,Fgf20,Hamp,Sirt1,Acacb,Trip10,Camk2d,Foxp1,Fdps,Myocd,Ccm2l,Zfp418,Adprhl1,Pin1rt1,Ccnb1,Ep300,Gsk3a"
GO:0060420,regulation of heart growth,FALSE,62,0.3895655719908003,0.41935483870967744,"Parp2,Ahr,Slc25a4,Apc,Bmp10,Bmpr1a,Cav3,Cdk1,Col14a1,Dyrk1a,Edn1,Fgf2,Fgfr2,G6pd2,G6pdx,Gata4,Gata6,Gli1,Hey2,Jarid2,Myh6,Nkx2-5,Nog,Notch1,Pak1,Pim1,Ppara,Mapk11,Pten,Rgs2,Tbx1,Tbx2,Tbx5,Tgfbr2,Trp73,Ccn4,Wnt2,Wt1,Yap1,Yy1,Pin1,Mapk1,Mapk14,Ddx39b,Tbx20,Sav1,Hamp2,Dusp6,Ctdp1,Pi16,Fgf20,Hamp,Sirt1,Acacb,Trip10,Foxp1,Fdps,Zfp418,Pin1rt1,Ccnb1,Ep300,Gsk3a"
GO:0060421,positive regulation of heart growth,FALSE,35,0.3423014729121072,0.37142857142857144,"Parp2,Slc25a4,Bmp10,Bmpr1a,Cdk1,Edn1,Fgf2,Fgfr2,Gata4,Gata6,Gli1,Hey2,Notch1,Pim1,Tbx1,Tbx2,Tbx5,Ccn4,Wnt2,Wt1,Yap1,Pin1,Mapk1,Mapk14,Ddx39b,Tbx20,Hamp2,Hamp,Sirt1,Acacb,Trip10,Fdps,Pin1rt1,Ccnb1,Ep300"
GO:0060425,lung morphogenesis,FALSE,61,0.42820816620875135,0.4918032786885246,"Ap3b1,Bmp4,Cdc42,Celsr1,Cfc1,Col6a1,Ctsh,Dag1,Ext1,Fgf7,Fgf8,Fgfr2,Gata4,Foxf1,Hhex,Hhip,Hipk2,Hmga1,Hmga2,Foxa1,Foxa2,Hoxa5,Kras,Lif,Nfib,Nodal,Nog,Pitx2,Shh,Sox2,Sox9,Srf,Tbx2,Tcf21,Tgfbr2,Nkx2-1,Tnc,Tnf,Rpl13a,Wnt2,Wnt2b,Wnt7b,Yap1,Spry1,Spry2,Map2k2,Mapk1,Mapk3,Plod3,Ctsz,Srsf6,Esrp2,Vangl2,Rdh10,Sec24b,Hps1,Esrp1,Tmtc3,Grhl2,Tmem67,Dspp"
GO:0060428,lung epithelium development,FALSE,44,0.4637010444320232,0.5227272727272727,"Bmp4,Cdc42,Col6a1,Creb1,Dhcr7,Fgf7,Fgfr2,Fgfr4,Fosl2,Gata6,Foxj1,Hmga2,Foxa1,Foxa2,Hoxa5,Kras,Lta4h,Ascl1,Nfib,Pkd1,Pthlh,Shh,Ncor2,Sox9,Stra6,Thra,Thrb,Nkx2-1,Trp73,Wnt2,Wnt7b,Yap1,Agr2,Map2k2,Rbbp9,Spdef,Tmem38b,Rcn3,Sav1,Srsf6,Adamtsl2,Foxp1,Aimp2,Grhl2"
GO:0060438,trachea development,FALSE,16,0.49525655326611284,0.625,"Bmp4,Foxf1,Hoxa5,Lrp6,Rara,Rarg,Shh,Sox9,Srf,Tgfbr2,Wnt7b,Map2k2,Mapk1,Mapk3,Edaradd,Hydin"
GO:0060441,epithelial tube branching involved in lung morphogenesis,FALSE,33,0.4359840484064864,0.5757575757575758,"Bmp4,Celsr1,Ctsh,Dag1,Ext1,Fgfr2,Foxf1,Hhex,Hhip,Hmga2,Foxa1,Foxa2,Hoxa5,Kras,Shh,Sox2,Sox9,Tbx2,Nkx2-1,Tnc,Tnf,Wnt2,Wnt2b,Yap1,Spry1,Spry2,Ctsz,Esrp2,Vangl2,Rdh10,Esrp1,Tmtc3,Tmem67"
GO:0060443,mammary gland morphogenesis,FALSE,41,0.40539164840750547,0.6097560975609756,"Areg,Bax,Phb2,Bmp4,Btrc,Capn1,Cav1,Cav3,Cdkn2a,Csf1,Elf3,Epha2,Esr1,Fgfr2,Gli2,Mst1,Lrp5,Lrp6,Msx2,Pax3,Etv4,Pml,Pthlh,Rln1,Ccl11,Ccl2,Stat5a,Stat6,Tbx2,Tbx3,Tfap2c,Tgfb1,Tgfbr2,Vdr,Wnt4,Wnt5a,Perp,Sostdc1,Kdm5b,Scrib,Bsx"
GO:0060444,branching involved in mammary gland duct morphogenesis,FALSE,20,0.4498974632796498,0.6,"Areg,Phb2,Btrc,Cav3,Csf1,Epha2,Esr1,Lrp5,Lrp6,Msx2,Etv4,Pml,Ccl11,Tbx3,Tfap2c,Tgfb1,Vdr,Wnt4,Wnt5a,Kdm5b"
GO:0060445,branching involved in salivary gland morphogenesis,FALSE,22,0.44359371917310814,0.5454545454545454,"Bmp7,Cdh1,Dag1,Fgf7,Fgf8,Fgfr2,Hgf,Il6,Lama5,Met,Pdgfa,Pdgfb,Plxna1,Shh,Snai2,Tgm2,Tnf,Ntn4,Plxnd1,Esrp2,Esrp1,Btbd7"
GO:0060456,positive regulation of digestive system process,FALSE,15,0.3952085973656828,0.4666666666666667,"Aqp1,Crh,Cyp8b1,Npr3,Sct,Slc22a5,Nr1h2,Prap1,Slc22a21,Ghrl,Tac4,Acat2,Pawr,Ghsr,Enpp7"
GO:0060457,negative regulation of digestive system process,FALSE,17,0.39344368353709896,0.7647058823529411,"Crhr2,Neurog1,Ptger3,Sct,Tff2,Nr1h3,Abcg5,Stk39,Nmu,Hamp2,Abcg8,Wnk4,Gpr39,Isx,Hamp,Tifab,Wnk1"
GO:0060479,lung cell differentiation,FALSE,28,0.48567221047181197,0.5,"Col6a1,Creb1,Dhcr7,Gata6,Foxj1,Foxa1,Foxa2,Hoxa5,Kras,Lta4h,Ascl1,Nfib,Pthlh,Ncor2,Sox9,Thra,Thrb,Nkx2-1,Trp73,Yap1,Agr2,Rbbp9,Spdef,Tmem38b,Sav1,Foxp1,Aimp2,Grhl2"
GO:0060487,lung epithelial cell differentiation,FALSE,28,0.48567221047181197,0.5,"Col6a1,Creb1,Dhcr7,Gata6,Foxj1,Foxa1,Foxa2,Hoxa5,Kras,Lta4h,Ascl1,Nfib,Pthlh,Ncor2,Sox9,Thra,Thrb,Nkx2-1,Trp73,Yap1,Agr2,Rbbp9,Spdef,Tmem38b,Sav1,Foxp1,Aimp2,Grhl2"
GO:0060491,regulation of cell projection assembly,FALSE,150,0.4585846015381756,0.3933333333333333,"Avil,Akt1,Apc,Aqp1,Arf4,Arf6,Atp7a,Klf5,Capzb,Cav1,Cdc42,Cfl1,Cln3,Ccr7,Dnm2,Epha2,F2rl1,Fscn1,Fer,Fmr1,Gdi2,Htt,Hnf4a,Hras,Hsp90aa1,Icam1,Mak,Mns1,Mstn,Odf2,P2rx7,Pfn1,Pfn2,Pik3r1,Prl2c2,Ccl21a,Twf1,Rab17,Rac1,Rac2,Rdx,Rp1,Cyfip1,Srf,Tesk1,Tgfb3,Was,Wnt1,Yap1,Coro1c,Def8,Twf2,Ccl19,Sh3yl1,Podxl,Plek2,Trpm2,Stau2,Nckap1,Odf2l,Septin9,Rab11a,Pqbp1,Atp8b1,Ift20,Rala,Rhog,Espn,Dynll1,Gsk3b,Cdc42ep4,Tacstd2,Stap1,Marchf7,Bin3,Cdc42ep5,Wrap73,Dynlt2b,Abi3,Actr2,Tbc1d7,Eps8l1,Akirin1,Arap1,Trim32,Ppp1r35,Fuz,Rabep2,Kctd17,Wasl,Cyld,Saxo1,Ift46,Arpc2,Sdccag8,Odad3,Tchp,Ndel1,Hrg,Eps8l2,Eps8l3,Brk1,Bbs4,Mien1,Dnm3,Cdc42ep2,Cdc42ep1,Fam110c,Ift140,Ccdc88a,Rcc2,Kif24,Zmynd10,Plxnb3,Ttbk2,Dcdc2a,Hdac4,Evi5l,Dync2li1,Rab11fip3,Cntrob,Cpap,Zmynd8,Clrn1,Abitram,Crocc,Arhgap35,Mark4,Carmil2,Atmin,Cdk10,Ppp1r9a,Adamts16,Rab5a,Syne2,Abi2,Myo3b,Tmem67,Mapk15,Plekhm1,Intu,Cep135,Cdkl5,Noto,Frmd7,Mcidas,Gm14137,Usp17le,Myo3a,Ccl21d"
GO:0060512,prostate gland morphogenesis,FALSE,27,0.44177997989868156,0.7407407407407407,"Bmp4,Bmp7,Cd44,Esr1,Esr2,Fem1b,Fgfr2,Gli2,Foxa1,Hoxa13,Hoxb13,Hoxd13,Igf1r,Mmp2,Nkx3-1,Nog,Notch1,Rarg,Rxra,Sfrp1,Shh,Sox9,Serpinb5,Stat5a,Tnc,Trp63,Wnt5a"
GO:0060544,regulation of necroptotic process,FALSE,20,0.35413120346717214,0.35,"Slc25a4,Birc3,Casp6,Casp8,Cav1,Cflar,Fadd,Fzd9,Ripk1,Rbck1,Bok,Ybx3,Ripk3,Zbp1,Peli1,Mutyh,Cyld,Adprs,Spata2,Rnf31"
GO:0060546,negative regulation of necroptotic process,FALSE,15,0.3431083347005648,0.3333333333333333,"Slc25a4,Birc3,Casp8,Cav1,Cflar,Fadd,Fzd9,Ripk1,Rbck1,Bok,Ybx3,Peli1,Mutyh,Adprs,Rnf31"
GO:0060561,apoptotic process involved in morphogenesis,FALSE,28,0.3912646588351608,0.6071428571428571,"Bak1,Bax,Bcl2l11,Bmp7,Cdkn2a,Cryaa,Fgf4,Foxc2,Fzd5,Hand2,Ccn1,Jag2,Lrp5,Foxc1,Nkx2-5,Notch1,Pax2,Pax8,Pml,Spi1,Hnf1b,Tgfb2,Tnfrsf1a,Tnfrsf1b,Vdr,Wnt7b,Ppp2r1b,Scrib"
GO:0060563,neuroepithelial cell differentiation,FALSE,40,0.47869222145461837,0.7,"Abl2,Bmp2,Bmp4,Cdh2,Cebpb,Dll1,Dlx3,Emx1,Fgf2,Fgf8,Gata2,Hes1,Onecut1,Jag1,Lhx3,Ascl1,Afdn,Msx1,Nkx2-2,Nodal,Notch1,Otp,Otx2,Serpine1,Pou3f2,Sox4,Tgfb1,Vax1,Wnt11,Wnt4,B9d1,Insm1,Bccip,Ift80,Rptor,Kdm2a,Ipo7,Tmem231,Rfx6,Dspp"
GO:0060571,morphogenesis of an epithelial fold,FALSE,23,0.4029845798595673,0.6956521739130435,"Bmp4,Bmp5,Bmp7,Cfl1,Fgfr2,Gli2,Hhex,Hif1a,Hoxd13,Nodal,Nog,Pthlh,Shh,Trp63,Wnt2,Wnt2b,Wnt5a,Sostdc1,Rdh10,Ovol2,Gatad2a,Gdf7,Cecr2"
GO:0060575,intestinal epithelial cell differentiation,FALSE,27,0.39280518406048476,0.37037037037037035,"Nkx3-2,Prdm1,Klf5,Cbfa2t2,Cdh1,Cdkn1a,Cdx2,Fzd5,Gata4,Gata5,Gata6,Hif1a,Hoxa5,Il6st,Ptk6,Sox9,Tyms,Yap1,Spdef,Sav1,Tmigd1,Yipf6,Tlr9,C1galt1,Dicer1,Tigar,Gsdmc2"
GO:0060576,intestinal epithelial cell development,FALSE,19,0.44255225853221775,0.47368421052631576,"Nkx3-2,Prdm1,Klf5,Cdh1,Cdkn1a,Fzd5,Hif1a,Hoxa5,Il6st,Tyms,Yap1,Spdef,Tmigd1,Yipf6,Tlr9,C1galt1,Dicer1,Tigar,Gsdmc2"
GO:0060586,multicellular organismal-level iron ion homeostasis,FALSE,25,0.3524044139212249,0.44,"B2m,Epb42,Htt,Heph,Hfe,Hmox1,Hyal2,Neo1,Slc11a1,Slc11a2,Rhag,Rhd,Naglu,Tfr2,Slc40a1,Ireb2,Hamp2,Hjv,Tmprss6,Cybrd1,Hamp,Btbd9,Picalm,Fbxl5,Hephl1"
GO:0060602,branch elongation of an epithelium,FALSE,19,0.48612954896516514,0.7894736842105263,"Areg,Bmp4,Esr1,Fgfr2,Hoxd13,Shh,Six1,Six4,Sox9,Hnf1b,Tfap2c,Tgfb1,Tnc,Wnt5a,Yap1,Spry1,Spry2,Rdh10,Tmtc3"
